loc,is_unused,contains_sensitive,num_params,cyclomatic_complexity,commit_count,code_churn,days_since_last_edit,author_count,recent_modification,label
158,0,1,1,16,28,1475,128,6,0,5
26,0,0,6,18,15,287,1032,8,0,1
251,0,0,4,11,32,326,238,8,0,1
213,1,1,2,11,38,1116,791,5,0,7
197,0,0,0,4,14,1008,877,10,0,1
48,1,0,5,1,54,1482,484,3,0,3
254,1,1,5,1,42,48,663,2,0,7
192,1,1,5,4,17,310,354,3,0,7
39,1,1,5,7,12,29,698,7,0,7
219,1,1,6,9,0,745,559,3,0,7
217,1,1,1,4,26,1275,599,4,0,7
134,1,1,5,11,55,1107,918,10,0,7
27,0,1,1,9,37,729,982,1,0,5
145,1,1,3,14,36,1033,571,8,0,7
89,1,0,0,15,24,1332,882,9,0,3
297,1,0,4,5,5,1477,722,1,0,3
283,0,1,2,5,15,1468,1048,4,0,5
212,0,0,6,19,5,203,98,4,0,1
151,1,0,4,19,23,77,1111,7,0,3
264,0,1,1,2,13,836,400,9,0,5
120,1,1,6,2,25,814,607,7,0,7
24,0,0,6,15,50,434,664,4,0,1
296,0,1,2,7,14,965,152,2,0,5
239,1,1,4,13,38,761,345,10,0,7
285,1,0,1,4,47,357,911,11,0,3
58,0,1,1,15,58,1167,1099,2,0,5
146,0,1,6,4,53,892,88,1,0,5
92,0,1,1,17,43,50,58,2,0,5
126,1,1,1,11,18,613,186,11,0,7
31,0,1,3,5,60,1068,868,3,0,5
18,0,1,2,2,52,508,597,12,0,5
123,1,1,0,14,43,392,312,8,0,7
81,0,1,4,2,12,1401,433,8,0,5
72,1,1,0,4,23,310,141,2,0,7
207,0,0,0,13,29,862,754,2,0,1
261,1,1,3,6,52,1155,1180,4,0,7
109,0,0,2,10,53,1419,1157,9,0,1
166,0,0,4,12,9,1072,53,3,0,1
151,1,0,4,10,17,1433,153,3,0,3
132,0,1,5,9,31,1099,413,5,0,5
104,0,1,1,5,29,394,1055,8,0,5
272,0,0,2,9,24,1095,862,4,0,1
230,0,1,3,18,14,607,1023,9,0,5
56,0,1,2,17,1,1410,1029,6,0,5
149,0,1,4,11,59,476,1089,10,0,5
281,1,1,6,16,9,422,401,10,0,7
295,0,1,6,13,59,297,906,9,0,5
203,0,1,1,10,45,1113,1017,4,0,5
47,0,0,2,11,6,1418,243,9,0,1
105,0,0,1,5,9,994,6,3,1,0
162,1,0,0,1,44,870,24,11,1,2
87,1,0,1,7,40,778,753,4,0,3
180,0,0,5,4,43,741,77,10,0,1
48,0,1,4,3,58,436,37,12,0,5
225,0,0,2,14,1,196,425,1,0,1
110,0,0,5,17,19,276,307,7,0,1
133,0,1,1,12,49,1232,1094,2,0,5
165,1,0,0,18,8,330,1007,8,0,3
58,0,0,1,13,49,156,733,8,0,1
292,1,1,3,16,39,90,1169,9,0,7
16,0,1,2,15,27,1275,631,6,0,5
41,0,1,0,9,25,311,795,3,0,5
31,1,0,1,15,53,1196,504,10,0,3
137,1,0,2,4,17,700,793,9,0,3
123,0,1,3,5,35,182,997,12,0,5
208,1,1,2,17,26,1043,1060,11,0,7
98,0,0,6,15,37,933,653,12,0,1
228,0,0,5,12,45,1026,501,6,0,1
211,1,0,0,9,11,861,934,5,0,3
201,0,0,1,10,27,532,773,6,0,1
6,0,0,3,20,10,177,460,2,0,1
111,0,1,0,17,48,717,556,1,0,5
287,0,1,5,15,49,367,986,4,0,5
220,0,0,5,5,59,1230,1059,5,0,1
177,0,0,1,16,43,1452,834,10,0,1
291,0,1,5,5,0,758,655,12,0,5
95,1,0,2,6,30,522,1157,1,0,3
146,0,0,1,14,8,1277,440,2,0,1
134,0,0,6,2,14,679,371,10,0,1
125,1,0,1,15,31,167,1067,7,0,3
277,0,0,3,1,37,1022,525,12,0,1
24,1,0,2,4,11,476,868,11,0,3
67,0,0,0,17,32,1320,308,11,0,1
28,0,1,2,2,1,421,972,12,0,5
103,1,0,2,2,41,131,434,1,0,3
229,1,0,3,17,32,71,69,5,0,3
91,0,0,2,1,49,1053,590,9,0,1
109,1,1,3,9,35,763,160,4,0,7
69,1,1,6,14,36,281,590,12,0,7
102,0,1,3,15,22,118,576,2,0,5
166,0,1,4,3,18,1215,262,6,0,5
214,0,0,0,13,17,453,1011,10,0,1
276,1,0,2,8,58,1299,859,4,0,3
292,0,0,2,4,30,432,445,8,0,1
288,0,1,3,12,56,1460,709,7,0,5
245,0,1,0,6,38,923,785,11,0,5
143,0,1,2,17,7,422,954,6,0,5
153,1,0,5,5,14,563,604,9,0,3
89,1,0,5,9,30,1298,812,1,0,3
56,1,1,5,4,18,263,445,11,0,7
72,0,0,0,13,4,360,306,12,0,1
113,1,1,2,19,37,1038,457,1,0,7
40,1,0,6,8,8,653,876,5,0,3
234,1,1,5,3,16,706,96,11,0,7
131,1,0,6,4,21,1159,647,6,0,3
292,1,0,3,18,32,451,658,2,0,3
119,1,1,0,14,36,736,989,1,0,7
81,0,1,3,3,4,25,632,2,0,5
212,0,1,2,9,54,617,806,8,0,5
12,0,0,3,1,37,1348,1091,10,0,1
246,0,1,2,18,60,105,799,9,0,5
32,1,0,1,8,29,635,531,1,0,3
102,0,0,1,14,13,1129,126,12,0,1
272,0,0,2,14,41,177,296,9,0,1
12,1,0,2,1,29,133,1039,6,0,3
250,0,0,4,16,9,1096,403,2,0,1
261,1,0,1,18,33,727,1187,8,0,3
146,0,1,0,17,1,1004,224,6,0,5
142,1,1,1,14,46,94,698,3,0,7
96,0,1,6,20,4,617,288,3,0,5
198,0,0,4,7,48,1364,1013,5,0,1
291,1,1,4,2,29,1435,287,2,0,7
171,1,1,3,15,31,1388,1105,5,0,7
285,0,0,2,17,30,730,1103,6,0,1
10,1,1,1,13,3,441,1139,8,0,7
115,1,1,4,6,7,1432,292,9,0,7
194,1,1,3,12,8,1432,173,3,0,7
206,1,0,4,2,57,952,182,12,0,3
9,1,0,0,17,57,1445,979,4,0,3
166,0,1,1,11,9,64,985,5,0,5
193,1,0,1,5,29,1306,754,5,0,3
114,0,0,5,8,50,987,675,2,0,1
179,1,0,4,20,23,798,972,1,0,3
41,0,1,3,5,46,1233,1146,4,0,5
144,1,1,5,11,47,685,967,5,0,7
127,0,1,0,2,4,406,1140,10,0,5
195,1,0,0,14,15,369,1113,9,0,3
59,0,0,4,20,29,815,311,1,0,1
15,1,1,6,16,28,613,1001,3,0,7
36,0,0,4,15,40,936,1072,7,0,1
141,1,1,3,19,45,919,166,11,0,7
140,0,0,4,7,37,35,290,1,0,1
31,1,1,0,7,41,681,1087,4,0,7
47,1,0,3,17,18,1039,4,12,1,2
64,0,1,5,11,38,737,253,1,0,5
6,0,1,4,5,31,1337,1130,1,0,5
81,1,1,1,16,56,657,1196,5,0,7
138,1,0,3,18,0,1078,87,4,0,3
186,0,0,4,14,48,1422,156,1,0,1
101,1,1,3,4,3,1392,991,6,0,7
143,1,1,6,18,40,848,854,2,0,7
81,0,1,2,14,40,383,1040,4,0,5
10,1,1,3,17,3,656,559,12,0,7
222,0,0,6,5,55,521,1173,3,0,1
138,0,1,4,20,32,718,492,7,0,5
153,0,1,3,16,37,11,469,11,0,5
83,0,0,4,12,11,1118,557,9,0,1
194,0,1,2,9,35,935,667,5,0,5
83,0,0,3,10,46,486,310,12,0,1
246,0,0,2,20,21,1308,697,6,0,1
75,1,1,3,1,12,873,935,2,0,7
224,0,0,4,15,55,1343,141,7,0,1
62,1,1,4,7,51,496,480,11,0,7
264,1,0,4,10,18,284,307,8,0,3
17,1,0,3,8,0,169,125,3,0,3
282,0,1,4,1,4,1374,1144,12,0,5
48,1,0,2,12,56,213,899,9,0,3
53,0,0,6,18,32,998,1050,10,0,1
288,0,0,1,15,23,1404,66,11,0,1
197,0,1,3,1,23,1304,1114,11,0,5
295,1,1,4,7,17,179,492,5,0,7
295,0,0,4,13,34,472,996,8,0,1
28,1,1,0,20,8,638,260,1,0,7
204,0,0,5,10,59,940,205,11,0,1
79,0,0,3,14,51,772,529,4,0,1
130,1,1,4,9,46,268,230,5,0,7
121,1,0,0,5,12,676,517,6,0,3
270,1,1,0,11,16,1240,1179,8,0,7
298,1,0,4,15,27,173,373,10,0,3
258,1,1,1,18,22,1105,885,9,0,7
128,1,0,3,16,25,914,461,8,0,3
92,1,1,2,7,38,115,472,6,0,7
12,0,0,1,15,14,1013,942,2,0,1
181,0,0,1,8,43,380,1008,4,0,1
121,0,1,1,9,51,1457,611,5,0,5
146,0,1,5,16,13,199,775,9,0,5
276,0,0,3,16,58,710,1012,4,0,1
139,0,1,6,15,60,1116,1183,2,0,5
177,0,1,3,8,49,1140,1100,3,0,5
34,0,0,4,8,39,36,87,5,0,1
17,1,0,2,4,2,832,1004,9,0,3
218,0,1,3,12,38,205,81,1,0,5
179,0,1,6,10,57,212,9,8,1,4
6,1,1,0,11,46,367,480,7,0,7
173,0,0,0,6,59,503,237,1,0,1
202,0,0,5,16,44,1017,285,5,0,1
116,0,1,2,3,53,210,649,9,0,5
166,1,0,4,20,8,1411,456,8,0,3
5,0,0,0,10,43,803,494,1,0,1
115,0,0,6,1,2,782,852,8,0,1
71,0,0,0,4,27,445,472,2,0,1
158,0,0,0,11,14,609,1034,10,0,1
85,1,1,2,8,27,1224,1039,1,0,7
204,1,0,6,4,14,838,97,5,0,3
274,1,0,0,17,57,846,939,1,0,3
267,0,1,5,16,27,874,208,1,0,5
47,0,1,5,5,31,281,901,2,0,5
194,0,0,0,4,15,303,169,8,0,1
69,0,1,5,16,33,590,425,9,0,5
60,0,0,0,1,56,412,813,8,0,1
220,0,1,6,14,30,403,1182,7,0,5
202,0,1,1,1,55,753,568,8,0,5
99,0,0,1,15,1,384,806,12,0,1
110,1,0,0,20,29,360,686,12,0,3
98,0,0,5,6,29,909,510,12,0,1
235,0,1,1,18,1,427,303,8,0,5
74,1,0,5,11,49,1016,540,5,0,3
74,0,1,4,20,24,690,522,8,0,5
96,1,1,0,3,54,352,225,10,0,7
98,1,1,2,10,56,179,323,8,0,7
283,0,0,0,6,32,684,410,2,0,1
82,0,0,1,9,4,603,518,2,0,1
228,0,0,4,1,35,499,915,4,0,1
74,0,0,4,10,44,142,564,1,0,1
30,0,1,1,4,50,1082,267,5,0,5
27,0,1,6,5,24,1315,973,10,0,5
133,0,0,2,4,11,1442,851,6,0,1
46,0,1,1,2,29,1414,1166,3,0,5
131,1,1,3,7,29,524,218,4,0,7
114,1,1,1,19,54,1166,922,2,0,7
225,0,1,2,19,38,1211,30,5,0,5
117,1,0,0,1,8,308,687,3,0,3
53,1,0,3,11,26,647,39,9,0,3
103,0,1,1,11,24,176,26,10,1,4
178,0,0,1,3,22,374,672,6,0,1
241,1,0,5,5,14,926,409,6,0,3
43,0,1,0,16,53,508,677,3,0,5
234,0,0,6,20,33,30,36,11,0,1
136,1,0,2,1,15,11,1110,4,0,3
152,0,1,3,13,57,390,425,6,0,5
96,0,0,5,15,29,423,1103,2,0,1
243,0,1,2,9,31,640,241,12,0,5
185,0,1,1,7,40,767,170,1,0,5
111,0,0,4,15,8,1347,1045,11,0,1
295,1,0,5,11,24,1031,810,9,0,3
265,0,0,3,20,23,1156,896,4,0,1
282,1,1,0,2,50,569,553,9,0,7
36,1,0,0,10,33,122,186,6,0,3
240,0,0,2,9,26,1147,415,2,0,1
13,1,0,2,12,6,509,840,3,0,3
272,1,0,4,4,9,604,586,11,0,3
299,1,1,4,2,60,436,329,4,0,7
99,1,1,1,11,31,1236,732,11,0,7
233,0,0,5,1,21,1150,981,8,0,1
255,0,1,1,10,54,357,962,4,0,5
152,1,0,1,11,60,107,1145,10,0,3
287,1,1,3,18,21,1292,27,2,1,6
21,0,1,2,16,33,564,169,8,0,5
204,0,1,4,2,50,572,1072,9,0,5
165,0,1,3,6,48,290,1099,12,0,5
24,1,1,4,10,28,1387,240,2,0,7
11,0,1,5,15,48,549,316,5,0,5
61,0,0,0,16,30,1060,489,7,0,1
56,1,1,2,5,59,275,590,1,0,7
151,1,1,6,4,15,541,101,10,0,7
174,0,1,3,18,7,410,478,7,0,5
147,1,0,3,14,57,99,13,10,1,2
173,0,0,4,9,51,166,266,5,0,1
172,0,0,6,4,57,1413,613,11,0,1
199,0,0,6,7,47,371,401,5,0,1
81,1,1,6,3,4,1445,988,6,0,7
206,0,0,4,15,31,308,460,6,0,1
91,1,1,4,11,0,272,510,1,0,7
236,1,1,1,1,43,985,18,6,1,6
98,0,1,1,15,56,742,1096,2,0,5
215,1,0,0,20,28,1456,941,10,0,3
105,0,0,2,16,36,1242,527,11,0,1
204,0,1,1,6,29,230,800,12,0,5
9,1,1,5,12,1,1277,389,5,0,7
125,0,0,0,3,56,527,1070,5,0,1
53,0,1,1,9,39,1378,1143,5,0,5
36,1,1,2,10,30,866,589,11,0,7
168,0,0,1,14,25,601,766,2,0,1
236,0,0,3,1,43,492,186,5,0,1
145,1,0,2,18,59,1006,1067,12,0,3
261,1,0,1,13,4,765,645,5,0,3
101,1,0,0,9,8,1204,408,3,0,3
16,0,1,5,13,39,622,260,7,0,5
54,1,0,2,19,52,528,84,5,0,3
5,1,0,0,18,44,346,232,10,0,3
122,0,1,6,14,60,1238,1098,2,0,5
210,1,1,4,8,38,995,614,11,0,7
75,0,0,5,15,11,811,417,1,0,1
104,1,0,2,3,48,1240,616,8,0,3
133,1,1,2,6,22,1288,947,9,0,7
190,0,1,1,19,7,1168,965,3,0,5
182,0,0,2,9,12,187,997,4,0,1
235,0,1,4,14,16,539,404,8,0,5
120,1,0,6,15,25,180,162,2,0,3
81,0,1,4,10,39,1285,705,5,0,5
71,1,0,4,10,56,72,444,3,0,3
135,0,1,1,6,56,261,83,10,0,5
128,1,0,4,12,43,1121,8,1,1,2
134,1,1,2,17,23,576,1174,10,0,7
148,0,1,5,11,7,441,624,10,0,5
132,1,0,3,5,29,831,234,3,0,3
245,0,0,0,20,57,1055,835,7,0,1
134,0,0,0,14,28,511,376,7,0,1
260,0,1,4,8,2,530,1137,4,0,5
238,0,1,0,5,50,165,241,10,0,5
281,0,0,5,11,36,145,66,2,0,1
287,1,1,1,17,15,87,502,5,0,7
178,0,0,2,18,46,89,1070,8,0,1
179,0,1,1,2,26,1362,676,7,0,5
29,0,1,4,14,55,515,898,7,0,5
46,0,1,2,3,22,644,120,6,0,5
88,1,1,5,15,16,414,600,2,0,7
72,1,0,1,1,10,26,560,3,0,3
70,1,1,1,1,48,980,429,8,0,7
21,0,1,3,15,46,371,966,10,0,5
191,1,1,5,18,19,855,1153,1,0,7
74,0,1,0,20,18,1447,1110,7,0,5
191,0,0,4,19,59,529,557,2,0,1
83,0,1,0,17,1,152,170,8,0,5
206,0,1,2,12,38,645,806,10,0,5
73,1,0,1,12,29,94,109,12,0,3
49,1,0,4,3,41,1025,837,5,0,3
197,1,0,6,2,51,601,278,6,0,3
167,1,1,3,8,32,494,1106,11,0,7
180,1,0,0,4,54,312,1050,5,0,3
164,0,0,1,14,9,659,282,1,0,1
277,0,0,0,1,17,214,294,10,0,1
231,1,0,3,17,17,76,1188,12,0,3
118,0,0,1,12,1,841,654,3,0,1
40,0,0,5,14,41,369,40,12,0,1
256,1,1,0,14,60,1422,1051,4,0,7
75,0,0,0,13,18,1230,884,11,0,1
60,0,1,0,9,34,669,1147,3,0,5
130,1,1,5,12,23,1156,685,6,0,7
94,1,1,5,18,17,1026,1061,12,0,7
135,1,0,3,10,52,675,598,7,0,3
281,0,0,5,2,15,1014,845,10,0,1
73,0,0,6,13,52,792,406,5,0,1
232,1,1,6,14,58,1302,819,5,0,7
247,1,0,0,12,41,1021,994,1,0,3
256,1,0,3,6,1,1122,381,11,0,3
39,1,1,0,18,13,184,1017,11,0,7
176,1,0,2,7,2,903,751,10,0,3
23,0,0,3,18,0,1379,947,9,0,1
170,0,1,0,10,23,103,1074,10,0,5
244,1,1,1,6,39,1207,493,11,0,7
290,0,0,0,13,15,627,296,4,0,1
294,0,0,5,13,43,1117,1105,10,0,1
246,1,1,0,3,56,1359,81,11,0,7
247,1,1,2,8,56,1359,584,6,0,7
294,1,1,4,12,20,1387,569,9,0,7
53,1,1,5,5,2,1212,845,5,0,7
145,0,1,0,7,36,321,983,12,0,5
296,0,1,1,18,14,1208,461,8,0,5
27,0,1,0,10,28,1448,944,8,0,5
248,1,1,6,6,0,1105,519,12,0,7
77,0,0,0,18,31,818,21,9,1,0
266,0,0,5,1,49,773,1184,11,0,1
276,0,1,6,1,57,631,566,11,0,5
181,0,0,5,11,18,58,143,10,0,1
218,0,0,3,12,27,1232,985,7,0,1
194,0,0,0,7,53,632,1115,5,0,1
152,0,1,3,17,36,406,385,8,0,5
10,1,1,3,8,29,127,826,12,0,7
67,1,1,5,18,45,929,524,6,0,7
143,0,1,0,7,33,399,1102,4,0,5
42,0,1,1,3,5,258,1023,6,0,5
278,1,0,6,19,31,941,542,7,0,3
244,1,1,4,2,26,400,86,8,0,7
60,1,0,0,16,59,909,271,7,0,3
215,0,0,2,7,32,635,962,8,0,1
139,1,1,6,19,50,847,382,10,0,7
188,0,0,1,1,52,989,49,2,0,1
274,0,0,1,6,45,314,145,1,0,1
45,1,0,2,3,39,305,854,3,0,3
11,1,0,4,14,15,473,1018,8,0,3
291,0,1,4,3,48,804,169,12,0,5
110,1,0,4,14,41,1129,434,8,0,3
155,0,0,5,17,31,571,114,2,0,1
94,1,0,4,7,58,1168,450,3,0,3
231,0,0,1,15,8,922,1137,7,0,1
60,1,1,0,6,51,1019,945,9,0,7
35,1,0,5,16,23,432,604,3,0,3
267,1,1,4,17,28,603,1024,11,0,7
110,0,0,1,8,36,357,921,6,0,1
170,0,0,1,15,4,575,129,9,0,1
207,1,1,5,4,38,286,1092,1,0,7
285,1,0,1,6,21,35,997,5,0,3
82,0,1,0,12,59,697,614,7,0,5
30,0,1,6,3,2,1193,916,5,0,5
107,1,0,5,4,0,900,648,3,0,3
168,0,0,1,13,13,482,753,11,0,1
251,0,0,6,2,44,951,114,11,0,1
289,0,0,4,19,24,406,1047,11,0,1
147,0,0,1,11,0,1121,298,9,0,1
250,1,0,0,17,5,1134,183,12,0,3
58,0,1,5,12,29,1383,1170,11,0,5
45,0,1,6,1,11,220,1132,5,0,5
282,1,1,4,18,55,1063,709,7,0,7
244,1,0,4,4,45,1188,819,3,0,3
101,1,1,2,2,5,440,694,4,0,7
88,1,1,5,18,16,1255,819,12,0,7
191,0,1,4,8,20,1462,91,3,0,5
128,0,1,5,20,5,688,980,9,0,5
197,1,1,0,16,17,220,896,1,0,7
53,0,1,5,2,4,1429,662,11,0,5
138,1,0,2,19,8,813,959,1,0,3
122,1,1,0,11,16,89,438,12,0,7
261,1,1,6,6,24,404,669,9,0,7
293,1,1,3,13,40,696,109,7,0,7
43,0,0,6,2,12,971,488,11,0,1
254,1,1,0,5,8,1035,723,1,0,7
14,1,1,4,16,9,637,191,4,0,7
141,1,0,5,1,41,1188,356,12,0,3
48,1,0,4,3,7,661,886,3,0,3
186,0,1,1,14,39,1175,320,5,0,5
219,0,1,5,5,36,807,1043,5,0,5
76,1,1,6,11,46,421,163,11,0,7
275,0,0,6,3,59,265,599,1,0,1
210,0,1,5,19,57,382,292,10,0,5
259,1,1,6,7,16,556,1162,4,0,7
103,1,0,6,18,25,782,313,5,0,3
20,0,1,0,18,33,1436,601,2,0,5
98,1,1,1,8,54,1191,609,4,0,7
59,1,0,6,1,27,537,66,4,0,3
251,1,1,3,4,9,1240,237,4,0,7
261,1,1,1,5,11,292,172,4,0,7
248,1,1,4,5,1,1244,235,3,0,7
73,1,0,6,1,28,84,1054,4,0,3
234,0,0,3,19,36,391,813,6,0,1
243,1,1,4,8,57,377,172,2,0,7
94,0,0,6,9,35,213,21,11,1,0
182,1,0,1,19,7,1350,35,4,0,3
291,1,0,3,20,44,564,964,12,0,3
179,0,1,1,6,6,1076,638,4,0,5
171,1,0,1,16,1,831,429,5,0,3
28,1,1,0,11,23,1364,1102,8,0,7
252,0,1,0,14,49,1219,1134,9,0,5
151,0,0,3,7,43,1362,87,5,0,1
202,0,1,2,19,7,779,783,7,0,5
150,0,1,4,2,7,1052,63,12,0,5
169,0,0,0,14,58,905,778,2,0,1
280,1,0,0,9,17,979,791,9,0,3
5,1,0,6,2,46,214,290,10,0,3
277,0,0,4,16,45,966,1093,1,0,1
89,0,0,5,20,35,1022,518,1,0,1
294,0,0,2,5,43,859,821,12,0,1
197,1,0,2,15,41,110,979,7,0,3
153,1,1,2,17,3,120,257,6,0,7
175,0,1,2,4,37,1050,169,8,0,5
131,0,0,2,13,38,973,74,2,0,1
264,0,0,4,12,10,100,930,5,0,1
254,0,0,2,3,9,390,723,1,0,1
296,0,0,6,14,24,1323,144,10,0,1
232,0,0,2,13,47,222,405,8,0,1
287,0,1,1,1,22,886,990,1,0,5
255,1,1,1,13,2,1404,358,7,0,7
59,1,0,2,16,57,639,259,2,0,3
187,1,1,0,1,52,215,351,1,0,7
171,1,0,4,7,39,647,908,2,0,3
63,0,1,4,10,41,378,456,2,0,5
203,1,1,4,1,11,465,487,3,0,7
15,0,1,5,17,25,37,820,1,0,5
46,0,0,3,7,14,189,839,8,0,1
17,0,0,6,1,25,368,895,1,0,1
286,0,0,5,13,19,1227,752,5,0,1
264,0,0,1,12,17,644,356,12,0,1
171,1,0,5,5,17,1035,887,10,0,3
269,1,0,2,12,0,128,16,8,1,2
174,0,0,5,15,2,1165,993,2,0,1
216,0,1,1,7,60,126,853,4,0,5
60,0,1,1,15,16,164,474,4,0,5
137,1,1,2,19,34,730,558,6,0,7
95,0,1,2,11,11,755,951,8,0,5
182,1,1,4,13,18,1181,1162,9,0,7
272,0,1,6,16,36,881,614,12,0,5
146,1,1,3,1,6,407,83,2,0,7
15,0,0,3,20,38,1180,723,2,0,1
211,1,0,0,6,56,649,1091,5,0,3
132,0,1,0,4,60,637,924,4,0,5
131,1,1,0,8,54,638,249,11,0,7
37,1,1,4,20,21,915,663,1,0,7
83,1,1,1,17,12,400,159,4,0,7
122,1,1,3,14,27,221,202,10,0,7
93,0,1,6,10,36,1105,913,1,0,5
109,0,0,2,9,46,884,791,2,0,1
289,0,0,2,7,3,927,919,9,0,1
84,0,0,5,19,53,921,806,6,0,1
201,0,0,3,18,9,1213,866,5,0,1
80,1,0,1,6,5,1494,42,9,0,3
192,1,0,4,17,23,307,675,10,0,3
140,0,0,0,15,44,253,329,1,0,1
168,1,0,1,10,43,1417,87,12,0,3
145,1,0,4,8,50,436,410,2,0,3
185,1,1,5,17,1,896,330,12,0,7
268,0,1,6,10,25,1347,355,8,0,5
142,0,1,6,20,31,649,811,5,0,5
211,1,0,1,16,57,861,1143,2,0,3
117,1,1,3,9,21,567,832,8,0,7
70,0,1,2,16,0,984,286,7,0,5
75,1,0,3,4,15,158,128,12,0,3
155,1,1,0,12,17,906,115,3,0,7
188,0,1,5,17,0,1122,421,7,0,5
213,0,0,4,1,39,1148,607,8,0,1
68,0,1,2,16,28,1356,730,11,0,5
85,0,1,3,3,35,822,511,12,0,5
209,0,0,2,8,18,1027,499,3,0,1
31,1,1,6,9,27,660,1197,8,0,7
65,1,0,0,18,10,56,916,12,0,3
282,0,0,0,19,4,1078,424,8,0,1
295,0,0,2,13,33,523,884,10,0,1
278,0,1,0,20,19,1292,397,6,0,5
45,1,0,4,5,9,1232,145,3,0,3
85,0,0,1,20,33,1451,641,6,0,1
71,0,1,4,7,29,677,509,6,0,5
108,0,0,5,13,3,1364,1183,7,0,1
158,0,0,3,10,52,313,261,1,0,1
266,0,1,2,20,43,4,819,11,0,5
182,1,0,4,19,13,596,542,10,0,3
292,0,0,6,15,60,557,972,1,0,1
60,0,1,2,7,53,684,1165,12,0,5
188,1,1,2,3,32,995,1023,10,0,7
62,1,0,5,14,7,361,1028,10,0,3
255,0,1,5,14,30,999,381,10,0,5
174,1,1,1,11,27,1213,754,11,0,7
146,1,1,4,12,9,1398,80,11,0,7
66,0,0,3,8,25,319,602,12,0,1
116,0,0,5,14,32,954,525,6,0,1
248,1,1,2,14,6,44,82,3,0,7
85,0,1,4,19,9,1268,693,6,0,5
92,0,0,4,1,55,543,496,12,0,1
119,1,0,3,12,1,652,202,1,0,3
37,0,1,1,19,30,388,1060,3,0,5
281,1,0,2,16,7,355,1018,1,0,3
265,1,1,1,12,24,897,78,12,0,7
90,1,1,5,6,28,481,139,8,0,7
18,1,0,2,5,22,115,232,7,0,3
290,1,1,1,17,26,658,549,1,0,7
160,1,0,0,19,8,273,147,5,0,3
239,1,0,2,1,7,1001,912,6,0,3
106,0,1,1,3,14,479,1155,6,0,5
157,0,1,2,13,54,356,450,10,0,5
270,0,0,5,6,57,558,726,10,0,1
116,0,0,5,13,31,1084,105,6,0,1
212,0,1,1,9,38,365,799,5,0,5
118,0,0,5,2,44,656,179,12,0,1
100,0,0,6,2,50,1081,348,5,0,1
299,0,1,3,11,46,307,620,9,0,5
47,0,0,3,9,9,91,884,7,0,1
262,0,1,1,14,49,464,1107,11,0,5
178,1,0,1,18,51,1209,61,9,0,3
19,0,1,0,16,6,1459,67,5,0,5
35,1,0,1,11,21,316,1099,6,0,3
124,1,1,2,17,57,802,633,10,0,7
13,0,0,1,12,2,92,794,4,0,1
72,0,0,4,16,26,324,195,9,0,1
81,1,1,6,16,20,428,993,11,0,7
97,1,1,2,19,7,154,32,5,0,7
103,0,0,5,18,40,860,243,6,0,1
177,0,1,6,20,35,457,1038,8,0,5
61,0,0,2,12,20,1459,1086,12,0,1
120,0,0,0,12,41,1073,560,12,0,1
73,0,0,5,11,13,1186,696,6,0,1
111,1,0,3,8,45,1123,1088,5,0,3
284,1,0,2,6,56,304,141,3,0,3
169,0,0,2,9,41,548,71,1,0,1
164,0,0,3,8,45,213,1065,2,0,1
44,1,1,5,5,10,965,1097,1,0,7
261,0,1,5,18,32,1276,797,3,0,5
227,1,1,5,4,44,1041,315,6,0,7
137,1,0,6,17,52,561,819,4,0,3
244,1,1,6,10,4,955,63,3,0,7
222,0,0,3,8,34,891,70,9,0,1
117,0,0,4,1,30,14,244,7,0,1
292,0,1,6,3,34,1022,852,7,0,5
285,1,0,1,10,60,1337,776,11,0,3
287,0,0,4,10,36,744,1050,11,0,1
262,0,1,1,7,12,331,30,7,0,5
89,1,1,4,9,34,207,666,10,0,7
82,0,0,2,2,1,611,1148,12,0,1
228,0,0,3,15,8,261,1047,1,0,1
217,1,1,2,4,38,53,431,4,0,7
50,1,0,0,15,51,792,622,7,0,3
215,0,0,3,17,6,59,290,10,0,1
239,1,1,2,16,38,1297,1095,6,0,7
51,0,1,1,12,18,502,1181,7,0,5
139,0,0,2,15,46,454,1017,12,0,1
202,1,1,3,13,42,644,453,10,0,7
190,1,1,2,9,57,393,913,8,0,7
204,0,0,1,19,9,528,1193,4,0,1
246,1,0,1,14,7,444,283,3,0,3
114,1,0,1,9,37,1394,202,11,0,3
195,0,0,2,2,52,9,937,1,0,1
239,0,0,2,16,57,911,695,2,0,1
21,1,0,6,17,37,1173,1099,8,0,3
91,0,0,5,2,12,1457,248,8,0,1
88,0,1,4,11,34,65,325,10,0,5
171,1,0,3,2,26,794,393,9,0,3
79,0,1,3,7,56,1328,965,6,0,5
50,1,0,2,11,30,480,459,10,0,3
158,1,1,6,20,4,1249,788,3,0,7
221,0,0,2,4,21,500,740,4,0,1
138,1,1,3,15,12,875,736,11,0,7
261,1,0,3,16,59,554,1177,10,0,3
52,0,1,4,7,59,631,1097,12,0,5
252,0,0,5,12,47,1429,1171,10,0,1
124,1,0,6,19,21,1270,950,12,0,3
86,0,1,5,1,21,494,16,1,1,4
96,0,0,1,1,58,428,312,5,0,1
219,1,1,2,7,46,387,571,10,0,7
232,0,1,3,11,6,1320,666,8,0,5
154,1,0,5,13,28,386,685,10,0,3
178,1,1,0,5,25,571,423,10,0,7
191,1,1,0,6,59,1281,1070,7,0,7
